empresa,ano,pos,beneficiaria,setor,porte,faturamento_mi,lucro_real,pd
E0672,2022,0,0,Agroindustria,Pequena,15.54,0,719.0
E0672,2025,1,0,Agroindustria,Pequena,15.54,0,1028.8
E0673,2022,0,0,Industria,Pequena,11.6,0,468.0
E0673,2025,1,0,Industria,Pequena,11.6,0,531.1
E0674,2022,0,1,Agropecuaria,Media,73.91,1,990.3
E0674,2025,1,1,Agropecuaria,Media,73.91,1,1284.5
E0675,2022,0,0,Comercio,Pequena,12.92,0,575.8
E0675,2025,1,0,Comercio,Pequena,12.92,0,793.6
E0676,2022,0,0,Comercio,Media,41.51,1,842.2
E0676,2025,1,0,Comercio,Media,41.51,1,927.9
E0677,2022,0,0,Agropecuaria,Micro,4.59,1,536.8
E0677,2025,1,0,Agropecuaria,Micro,4.59,1,635.9
E0678,2022,0,1,Agropecuaria,Media,18.11,1,860.3
E0678,2025,1,1,Agropecuaria,Media,18.11,1,961.7
E0679,2022,0,0,Agroindustria,Pequena,6.96,0,723.9
E0679,2025,1,0,Agroindustria,Pequena,6.96,0,804.8
E0680,2022,0,0,Industria,Pequena,13.07,0,645.7
E0680,2025,1,0,Industria,Pequena,13.07,0,696.0
E0681,2022,0,1,Servicos,Pequena,10.91,1,449.5
E0681,2025,1,1,Servicos,Pequena,10.91,1,634.7
E0682,2022,0,1,Comercio,Media,52.5,1,1099.9
E0682,2025,1,1,Comercio,Media,52.5,1,1358.7
E0683,2022,0,0,Industria,Micro,4.06,0,195.2
E0683,2025,1,0,Industria,Micro,4.06,0,225.4
E0684,2022,0,1,Agroindustria,Pequena,15.3,1,163.2
E0684,2025,1,1,Agroindustria,Pequena,15.3,1,467.2
E0685,2022,0,0,Agropecuaria,Pequena,7.41,0,352.3
E0685,2025,1,0,Agropecuaria,Pequena,7.41,0,539.1
E0686,2022,0,1,Servicos,Pequena,12.15,1,349.3
E0686,2025,1,1,Servicos,Pequena,12.15,1,709.9
E0687,2022,0,0,Agroindustria,Micro,3.73,0,633.3
E0687,2025,1,0,Agroindustria,Micro,3.73,0,760.1
E0688,2022,0,1,Industria,Media,81.39,1,724.8
E0688,2025,1,1,Industria,Media,81.39,1,993.2
E0689,2022,0,0,Agroindustria,Micro,0.79,0,438.9
E0689,2025,1,0,Agroindustria,Micro,0.79,0,464.4
E0690,2022,0,1,Agropecuaria,Media,56.32,1,1079.1
E0690,2025,1,1,Agropecuaria,Media,56.32,1,1214.1
E0691,2022,0,1,Agroindustria,Media,68.46,0,1161.7
E0691,2025,1,1,Agroindustria,Media,68.46,0,1442.9
E0692,2022,0,1,Agroindustria,Media,78.74,1,906.2
E0692,2025,1,1,Agroindustria,Media,78.74,1,1085.9
E0693,2022,0,0,Industria,Micro,2.45,0,86.6
E0693,2025,1,0,Industria,Micro,2.45,0,144.9
E0694,2022,0,0,Industria,Micro,3.83,0,22.5
E0694,2025,1,0,Industria,Micro,3.83,0,164.0
E0695,2022,0,1,Industria,Pequena,13.56,1,775.7
E0695,2025,1,1,Industria,Pequena,13.56,1,1007.2
E0696,2022,0,0,Agropecuaria,Pequena,13.16,0,703.2
E0696,2025,1,0,Agropecuaria,Pequena,13.16,0,914.6
E0697,2022,0,1,Industria,Media,84.62,1,982.7
E0697,2025,1,1,Industria,Media,84.62,1,1453.1
E0698,2022,0,0,Industria,Media,29.84,1,812.2
E0698,2025,1,0,Industria,Media,29.84,1,976.9
E0699,2022,0,0,Agroindustria,Micro,3.81,0,173.8
E0699,2025,1,0,Agroindustria,Micro,3.81,0,291.7
E0700,2022,0,0,Agroindustria,Pequena,8.31,0,822.3
E0700,2025,1,0,Agroindustria,Pequena,8.31,0,1078.1
E0701,2022,0,1,Agropecuaria,Micro,2.76,0,274.7
E0701,2025,1,1,Agropecuaria,Micro,2.76,0,616.1
E0702,2022,0,0,Agroindustria,Pequena,15.16,0,153.6
E0702,2025,1,0,Agroindustria,Pequena,15.16,0,367.3
E0703,2022,0,1,Comercio,Media,56.25,1,749.2
E0703,2025,1,1,Comercio,Media,56.25,1,991.1
E0704,2022,0,1,Agropecuaria,Media,45.36,1,1234.8
E0704,2025,1,1,Agropecuaria,Media,45.36,1,1693.8
E0705,2022,0,1,Agroindustria,Media,47.22,1,946.7
E0705,2025,1,1,Agroindustria,Media,47.22,1,1324.6
E0706,2022,0,1,Servicos,Media,49.44,1,860.3
E0706,2025,1,1,Servicos,Media,49.44,1,1457.2
E0707,2022,0,1,Agroindustria,Pequena,6.91,1,619.6
E0707,2025,1,1,Agroindustria,Pequena,6.91,1,923.9
E0708,2022,0,0,Servicos,Micro,4.6,0,702.6
E0708,2025,1,0,Servicos,Micro,4.6,0,905.5
E0709,2022,0,1,Agropecuaria,Media,29.78,1,546.3
E0709,2025,1,1,Agropecuaria,Media,29.78,1,833.7
E0710,2022,0,0,Industria,Micro,0.9,0,562.6
E0710,2025,1,0,Industria,Micro,0.9,0,808.6
E0711,2022,0,0,Industria,Pequena,15.38,1,259.1
E0711,2025,1,0,Industria,Pequena,15.38,1,438.1
E0712,2022,0,0,Comercio,Micro,0.82,0,566.5
E0712,2025,1,0,Comercio,Micro,0.82,0,582.6
E0713,2022,0,0,Servicos,Micro,0.83,0,620.2
E0713,2025,1,0,Servicos,Micro,0.83,0,808.9
E0714,2022,0,0,Industria,Pequena,13.24,0,650.2
E0714,2025,1,0,Industria,Pequena,13.24,0,928.8
E0715,2022,0,0,Agropecuaria,Pequena,11.54,0,651.8
E0715,2025,1,0,Agropecuaria,Pequena,11.54,0,765.2
E0716,2022,0,0,Industria,Micro,1.09,0,581.7
E0716,2025,1,0,Industria,Micro,1.09,0,652.5
E0717,2022,0,1,Comercio,Media,57.14,1,1020.3
E0717,2025,1,1,Comercio,Media,57.14,1,1626.3
E0718,2022,0,1,Servicos,Micro,1.28,1,735.5
E0718,2025,1,1,Servicos,Micro,1.28,1,1151.6
E0719,2022,0,1,Industria,Pequena,6.68,0,164.7
E0719,2025,1,1,Industria,Pequena,6.68,0,564.8
E0720,2022,0,0,Comercio,Pequena,13.62,0,471.7
E0720,2025,1,0,Comercio,Pequena,13.62,0,643.3
E0721,2022,0,1,Agroindustria,Media,34.34,1,849.8
E0721,2025,1,1,Agroindustria,Media,34.34,1,1277.6
E0722,2022,0,0,Servicos,Pequena,6.26,0,541.3
E0722,2025,1,0,Servicos,Pequena,6.26,0,773.2
E0723,2022,0,0,Agropecuaria,Micro,1.37,0,782.3
E0723,2025,1,0,Agropecuaria,Micro,1.37,0,1167.2
E0724,2022,0,0,Industria,Pequena,14.28,0,885.6
E0724,2025,1,0,Industria,Pequena,14.28,0,1037.1
E0725,2022,0,0,Agropecuaria,Pequena,5.73,0,450.2
E0725,2025,1,0,Agropecuaria,Pequena,5.73,0,839.7
E0726,2022,0,1,Servicos,Media,63.72,1,942.3
E0726,2025,1,1,Servicos,Media,63.72,1,1374.9
E0727,2022,0,1,Agroindustria,Media,59.33,1,862.6
E0727,2025,1,1,Agroindustria,Media,59.33,1,1095.4
E0728,2022,0,0,Industria,Media,38.59,0,785.2
E0728,2025,1,0,Industria,Media,38.59,0,1059.9
E0729,2022,0,0,Agroindustria,Micro,3.96,0,369.3
E0729,2025,1,0,Agroindustria,Micro,3.96,0,391.5
E0730,2022,0,0,Servicos,Media,47.6,1,814.8
E0730,2025,1,0,Servicos,Media,47.6,1,1051.6
E0731,2022,0,0,Comercio,Micro,1.32,0,339.1
E0731,2025,1,0,Comercio,Micro,1.32,0,653.4
E0732,2022,0,0,Agroindustria,Pequena,9.05,0,705.8
E0732,2025,1,0,Agroindustria,Pequena,9.05,0,928.5
E0733,2022,0,0,Comercio,Media,75.82,1,557.2
E0733,2025,1,0,Comercio,Media,75.82,1,647.6
E0734,2022,0,0,Servicos,Pequena,15.52,0,615.9
E0734,2025,1,0,Servicos,Pequena,15.52,0,727.5
E0735,2022,0,1,Agropecuaria,Media,28.95,1,802.7
E0735,2025,1,1,Agropecuaria,Media,28.95,1,1025.1
E0736,2022,0,1,Agroindustria,Media,26.3,0,779.9
E0736,2025,1,1,Agroindustria,Media,26.3,0,1132.6
E0737,2022,0,0,Servicos,Pequena,6.1,0,843.3
E0737,2025,1,0,Servicos,Pequena,6.1,0,990.3
E0738,2022,0,1,Comercio,Media,81.28,1,658.1
E0738,2025,1,1,Comercio,Media,81.28,1,925.2
E0739,2022,0,0,Industria,Micro,4.08,0,322.8
E0739,2025,1,0,Industria,Micro,4.08,0,638.6
E0740,2022,0,0,Industria,Micro,2.4,0,409.6
E0740,2025,1,0,Industria,Micro,2.4,0,560.6
E0741,2022,0,0,Servicos,Micro,3.71,0,519.7
E0741,2025,1,0,Servicos,Micro,3.71,0,624.6
E0742,2022,0,0,Servicos,Pequena,9.75,0,561.3
E0742,2025,1,0,Servicos,Pequena,9.75,0,823.9
E0743,2022,0,1,Agropecuaria,Media,35.6,0,1240.1
E0743,2025,1,1,Agropecuaria,Media,35.6,0,1516.3
E0744,2022,0,0,Industria,Pequena,9.41,0,474.2
E0744,2025,1,0,Industria,Pequena,9.41,0,732.6
E0745,2022,0,1,Comercio,Media,89.6,1,938.5
E0745,2025,1,1,Comercio,Media,89.6,1,1197.2
E0746,2022,0,1,Agroindustria,Media,40.5,1,1015.7
E0746,2025,1,1,Agroindustria,Media,40.5,1,1315.1
E0747,2022,0,0,Agroindustria,Micro,1.8,0,181.6
E0747,2025,1,0,Agroindustria,Micro,1.8,0,244.8
E0748,2022,0,1,Industria,Media,21.79,1,1065.6
E0748,2025,1,1,Industria,Media,21.79,1,1334.5
E0749,2022,0,0,Industria,Micro,4.49,0,745.7
E0749,2025,1,0,Industria,Micro,4.49,0,722.9
E0750,2022,0,0,Agroindustria,Micro,1.27,0,243.9
E0750,2025,1,0,Agroindustria,Micro,1.27,0,519.7
E0751,2022,0,0,Agropecuaria,Micro,2.44,0,20.0
E0751,2025,1,0,Agropecuaria,Micro,2.44,0,309.6
E0752,2022,0,0,Servicos,Pequena,10.34,0,509.8
E0752,2025,1,0,Servicos,Pequena,10.34,0,707.2
E0753,2022,0,0,Comercio,Micro,3.69,0,319.6
E0753,2025,1,0,Comercio,Micro,3.69,0,642.4
E0754,2022,0,0,Servicos,Micro,0.68,0,134.8
E0754,2025,1,0,Servicos,Micro,0.68,0,0.0
E0755,2022,0,0,Servicos,Media,39.48,0,769.3
E0755,2025,1,0,Servicos,Media,39.48,0,898.8
E0756,2022,0,0,Servicos,Pequena,13.63,1,637.2
E0756,2025,1,0,Servicos,Pequena,13.63,1,720.3
E0757,2022,0,0,Comercio,Micro,1.91,0,491.7
E0757,2025,1,0,Comercio,Micro,1.91,0,734.5
E0758,2022,0,0,Agroindustria,Pequena,10.17,0,514.5
E0758,2025,1,0,Agroindustria,Pequena,10.17,0,567.3
E0759,2022,0,0,Comercio,Micro,2.43,0,334.8
E0759,2025,1,0,Comercio,Micro,2.43,0,381.7
E0760,2022,0,0,Agropecuaria,Pequena,14.32,0,613.4
E0760,2025,1,0,Agropecuaria,Pequena,14.32,0,650.6
E0761,2022,0,1,Servicos,Media,25.89,0,904.1
E0761,2025,1,1,Servicos,Media,25.89,0,1149.0
E0762,2022,0,0,Agropecuaria,Pequena,15.89,0,702.1
E0762,2025,1,0,Agropecuaria,Pequena,15.89,0,808.3
E0763,2022,0,0,Comercio,Micro,4.07,0,437.2
E0763,2025,1,0,Comercio,Micro,4.07,0,704.9
E0764,2022,0,0,Servicos,Micro,2.34,0,257.3
E0764,2025,1,0,Servicos,Micro,2.34,0,389.0
E0765,2022,0,0,Servicos,Micro,3.04,0,210.8
E0765,2025,1,0,Servicos,Micro,3.04,0,351.8
E0766,2022,0,0,Agroindustria,Micro,2.15,0,170.1
E0766,2025,1,0,Agroindustria,Micro,2.15,0,295.9
E0767,2022,0,0,Servicos,Media,17.49,1,863.6
E0767,2025,1,0,Servicos,Media,17.49,1,1272.0
E0768,2022,0,0,Agroindustria,Pequena,13.22,0,592.6
E0768,2025,1,0,Agroindustria,Pequena,13.22,0,798.3
E0769,2022,0,0,Servicos,Micro,2.04,0,364.7
E0769,2025,1,0,Servicos,Micro,2.04,0,647.1
E0770,2022,0,0,Industria,Media,35.37,1,677.5
E0770,2025,1,0,Industria,Media,35.37,1,832.9
E0771,2022,0,0,Agropecuaria,Pequena,10.19,0,504.1
E0771,2025,1,0,Agropecuaria,Pequena,10.19,0,717.9
E0772,2022,0,1,Servicos,Pequena,15.52,1,800.5
E0772,2025,1,1,Servicos,Pequena,15.52,1,1055.1
E0773,2022,0,1,Agropecuaria,Media,44.42,1,1007.3
E0773,2025,1,1,Agropecuaria,Media,44.42,1,1295.2
E0774,2022,0,0,Servicos,Pequena,8.4,0,518.9
E0774,2025,1,0,Servicos,Pequena,8.4,0,362.9
E0775,2022,0,0,Agropecuaria,Micro,1.54,0,321.9
E0775,2025,1,0,Agropecuaria,Micro,1.54,0,325.3
E0776,2022,0,0,Comercio,Pequena,6.01,0,672.9
E0776,2025,1,0,Comercio,Pequena,6.01,0,940.8
E0777,2022,0,0,Industria,Pequena,11.18,0,576.5
E0777,2025,1,0,Industria,Pequena,11.18,0,962.9
E0778,2022,0,0,Comercio,Pequena,7.41,0,227.4
E0778,2025,1,0,Comercio,Pequena,7.41,0,461.2
E0779,2022,0,0,Comercio,Pequena,13.54,0,515.3
E0779,2025,1,0,Comercio,Pequena,13.54,0,491.6
E0780,2022,0,0,Agropecuaria,Micro,1.54,0,287.9
E0780,2025,1,0,Agropecuaria,Micro,1.54,0,516.8
E0781,2022,0,1,Industria,Micro,2.8,0,210.2
E0781,2025,1,1,Industria,Micro,2.8,0,745.0
E0782,2022,0,1,Servicos,Micro,2.98,1,578.0
E0782,2025,1,1,Servicos,Micro,2.98,1,978.3
E0783,2022,0,0,Industria,Pequena,15.72,1,449.9
E0783,2025,1,0,Industria,Pequena,15.72,1,671.7
E0784,2022,0,1,Comercio,Pequena,10.24,0,434.0
E0784,2025,1,1,Comercio,Pequena,10.24,0,565.3
E0785,2022,0,0,Comercio,Micro,2.38,0,522.3
E0785,2025,1,0,Comercio,Micro,2.38,0,799.3
E0786,2022,0,0,Servicos,Pequena,11.23,0,772.9
E0786,2025,1,0,Servicos,Pequena,11.23,0,957.1
E0787,2022,0,0,Industria,Media,56.5,1,634.6
E0787,2025,1,0,Industria,Media,56.5,1,1035.4
E0788,2022,0,0,Servicos,Pequena,15.32,0,547.1
E0788,2025,1,0,Servicos,Pequena,15.32,0,774.0
E0789,2022,0,1,Agroindustria,Pequena,14.05,1,393.5
E0789,2025,1,1,Agroindustria,Pequena,14.05,1,616.7
E0790,2022,0,1,Agropecuaria,Media,71.26,1,722.9
E0790,2025,1,1,Agropecuaria,Media,71.26,1,960.1
E0791,2022,0,1,Agroindustria,Media,86.77,1,882.1
E0791,2025,1,1,Agroindustria,Media,86.77,1,1225.3
E0792,2022,0,0,Industria,Media,82.78,0,1008.8
E0792,2025,1,0,Industria,Media,82.78,0,1280.5
E0793,2022,0,0,Servicos,Pequena,6.21,0,801.3
E0793,2025,1,0,Servicos,Pequena,6.21,0,962.7
E0794,2022,0,0,Agropecuaria,Pequena,8.25,0,790.3
E0794,2025,1,0,Agropecuaria,Pequena,8.25,0,945.4
E0795,2022,0,0,Comercio,Pequena,8.28,0,741.1
E0795,2025,1,0,Comercio,Pequena,8.28,0,1041.1
E0796,2022,0,1,Agroindustria,Pequena,6.78,0,525.2
E0796,2025,1,1,Agroindustria,Pequena,6.78,0,738.0
E0797,2022,0,1,Servicos,Media,27.11,1,811.4
E0797,2025,1,1,Servicos,Media,27.11,1,999.0
E0798,2022,0,0,Agroindustria,Micro,3.68,0,339.0
E0798,2025,1,0,Agroindustria,Micro,3.68,0,464.1
E0799,2022,0,0,Comercio,Pequena,8.52,0,395.3
E0799,2025,1,0,Comercio,Pequena,8.52,0,557.5
E0800,2022,0,0,Comercio,Micro,2.78,0,281.3
E0800,2025,1,0,Comercio,Micro,2.78,0,267.3
E0801,2022,0,0,Industria,Media,56.88,1,899.4
E0801,2025,1,0,Industria,Media,56.88,1,1366.4
E0802,2022,0,0,Industria,Pequena,6.88,0,508.7
E0802,2025,1,0,Industria,Pequena,6.88,0,730.9
E0803,2022,0,0,Agroindustria,Pequena,13.66,0,754.4
E0803,2025,1,0,Agroindustria,Pequena,13.66,0,888.4
E0804,2022,0,1,Agroindustria,Media,33.29,1,921.2
E0804,2025,1,1,Agroindustria,Media,33.29,1,1230.9
E0805,2022,0,1,Comercio,Media,61.35,1,719.4
E0805,2025,1,1,Comercio,Media,61.35,1,927.9
E0806,2022,0,1,Agropecuaria,Media,44.39,1,648.8
E0806,2025,1,1,Agropecuaria,Media,44.39,1,1069.1
E0807,2022,0,0,Agroindustria,Micro,2.56,0,148.1
E0807,2025,1,0,Agroindustria,Micro,2.56,0,195.2
E0808,2022,0,1,Agroindustria,Media,35.34,1,1128.9
E0808,2025,1,1,Agroindustria,Media,35.34,1,1485.6
E0809,2022,0,0,Agropecuaria,Micro,4.7,0,594.8
E0809,2025,1,0,Agropecuaria,Micro,4.7,0,877.6
E0810,2022,0,0,Agroindustria,Pequena,15.66,0,608.5
E0810,2025,1,0,Agroindustria,Pequena,15.66,0,696.4
E0811,2022,0,0,Agroindustria,Pequena,5.37,1,481.9
E0811,2025,1,0,Agroindustria,Pequena,5.37,1,919.9
E0812,2022,0,1,Servicos,Media,23.83,1,1032.9
E0812,2025,1,1,Servicos,Media,23.83,1,1342.1
E0813,2022,0,0,Industria,Media,67.66,1,1211.8
E0813,2025,1,0,Industria,Media,67.66,1,1282.2
E0814,2022,0,0,Industria,Pequena,15.03,0,887.3
E0814,2025,1,0,Industria,Pequena,15.03,0,1099.6
E0815,2022,0,1,Agroindustria,Pequena,7.42,1,536.5
E0815,2025,1,1,Agroindustria,Pequena,7.42,1,989.0
E0816,2022,0,1,Servicos,Micro,4.7,0,621.9
E0816,2025,1,1,Servicos,Micro,4.7,0,1100.7
E0817,2022,0,0,Agropecuaria,Micro,4.75,0,848.9
E0817,2025,1,0,Agropecuaria,Micro,4.75,0,1100.8
E0818,2022,0,1,Servicos,Media,25.4,1,1098.7
E0818,2025,1,1,Servicos,Media,25.4,1,1522.1
E0819,2022,0,0,Comercio,Pequena,12.37,0,169.9
E0819,2025,1,0,Comercio,Pequena,12.37,0,354.4
E0820,2022,0,1,Industria,Micro,0.54,0,566.6
E0820,2025,1,1,Industria,Micro,0.54,0,632.0
E0821,2022,0,0,Agropecuaria,Pequena,14.05,0,509.6
E0821,2025,1,0,Agropecuaria,Pequena,14.05,0,523.5
E0822,2022,0,0,Servicos,Pequena,14.68,0,413.4
E0822,2025,1,0,Servicos,Pequena,14.68,0,632.1
E0823,2022,0,0,Industria,Micro,0.92,0,488.1
E0823,2025,1,0,Industria,Micro,0.92,0,409.7
E0824,2022,0,1,Industria,Micro,0.46,0,462.4
E0824,2025,1,1,Industria,Micro,0.46,0,738.8
E0825,2022,0,1,Agroindustria,Media,56.96,1,879.2
E0825,2025,1,1,Agroindustria,Media,56.96,1,1101.5
E0826,2022,0,0,Servicos,Media,26.06,0,628.5
E0826,2025,1,0,Servicos,Media,26.06,0,1074.4
E0827,2022,0,0,Servicos,Micro,2.7,0,343.8
E0827,2025,1,0,Servicos,Micro,2.7,0,689.2
E0828,2022,0,0,Agropecuaria,Pequena,6.61,0,448.6
E0828,2025,1,0,Agropecuaria,Pequena,6.61,0,521.8
E0829,2022,0,0,Comercio,Micro,4.14,0,611.3
E0829,2025,1,0,Comercio,Micro,4.14,0,873.2
E0830,2022,0,0,Industria,Pequena,12.93,0,489.8
E0830,2025,1,0,Industria,Pequena,12.93,0,763.1
E0831,2022,0,0,Agroindustria,Pequena,9.44,1,449.0
E0831,2025,1,0,Agroindustria,Pequena,9.44,1,354.2
E0832,2022,0,0,Agropecuaria,Pequena,13.33,1,200.4
E0832,2025,1,0,Agropecuaria,Pequena,13.33,1,433.1
E0833,2022,0,1,Servicos,Micro,1.91,1,416.1
E0833,2025,1,1,Servicos,Micro,1.91,1,622.6
E0834,2022,0,1,Servicos,Micro,3.89,0,837.5
E0834,2025,1,1,Servicos,Micro,3.89,0,1093.1
E0835,2022,0,0,Industria,Media,76.69,0,836.5
E0835,2025,1,0,Industria,Media,76.69,0,1033.3
E0836,2022,0,1,Comercio,Pequena,6.84,1,436.6
E0836,2025,1,1,Comercio,Pequena,6.84,1,646.0
E0837,2022,0,1,Agropecuaria,Pequena,5.33,1,857.6
E0837,2025,1,1,Agropecuaria,Pequena,5.33,1,1049.6
E0838,2022,0,0,Agroindustria,Pequena,5.67,0,537.9
E0838,2025,1,0,Agroindustria,Pequena,5.67,0,789.1
E0839,2022,0,1,Agroindustria,Micro,2.81,1,130.4
E0839,2025,1,1,Agroindustria,Micro,2.81,1,287.1
E0840,2022,0,1,Industria,Media,85.69,1,708.0
E0840,2025,1,1,Industria,Media,85.69,1,1206.3
E0841,2022,0,1,Servicos,Media,22.25,1,734.8
E0841,2025,1,1,Servicos,Media,22.25,1,1160.2
E0842,2022,0,1,Industria,Media,20.54,1,1045.8
E0842,2025,1,1,Industria,Media,20.54,1,1516.8
E0843,2022,0,0,Servicos,Pequena,12.88,0,604.6
E0843,2025,1,0,Servicos,Pequena,12.88,0,860.6
E0844,2022,0,0,Industria,Micro,1.68,0,612.5
E0844,2025,1,0,Industria,Micro,1.68,0,740.4
E0845,2022,0,0,Agroindustria,Pequena,6.62,0,530.6
E0845,2025,1,0,Agroindustria,Pequena,6.62,0,712.2
E0846,2022,0,1,Agropecuaria,Media,18.87,1,740.1
E0846,2025,1,1,Agropecuaria,Media,18.87,1,852.2
E0847,2022,0,0,Comercio,Pequena,15.15,0,610.5
E0847,2025,1,0,Comercio,Pequena,15.15,0,949.2
E0848,2022,0,0,Industria,Micro,0.98,0,406.3
E0848,2025,1,0,Industria,Micro,0.98,0,641.5
E0849,2022,0,0,Comercio,Pequena,6.41,0,540.2
E0849,2025,1,0,Comercio,Pequena,6.41,0,856.2
E0850,2022,0,1,Agropecuaria,Micro,4.14,1,807.1
E0850,2025,1,1,Agropecuaria,Micro,4.14,1,1208.0
E0851,2022,0,1,Industria,Media,80.42,1,948.4
E0851,2025,1,1,Industria,Media,80.42,1,1332.4
E0852,2022,0,0,Industria,Pequena,8.95,0,478.0
E0852,2025,1,0,Industria,Pequena,8.95,0,688.1
E0853,2022,0,0,Agroindustria,Micro,3.77,0,476.0
E0853,2025,1,0,Agroindustria,Micro,3.77,0,692.3
E0854,2022,0,1,Comercio,Media,73.64,1,931.2
E0854,2025,1,1,Comercio,Media,73.64,1,1113.5
E0855,2022,0,0,Industria,Micro,0.73,0,273.6
E0855,2025,1,0,Industria,Micro,0.73,0,306.1
E0856,2022,0,0,Servicos,Pequena,9.86,0,545.0
E0856,2025,1,0,Servicos,Pequena,9.86,0,873.1
E0857,2022,0,1,Agropecuaria,Pequena,7.65,1,575.5
E0857,2025,1,1,Agropecuaria,Pequena,7.65,1,873.7
E0858,2022,0,1,Comercio,Pequena,15.0,0,751.6
E0858,2025,1,1,Comercio,Pequena,15.0,0,1240.2
E0859,2022,0,1,Comercio,Media,22.88,1,811.7
E0859,2025,1,1,Comercio,Media,22.88,1,1326.9
E0860,2022,0,0,Industria,Micro,3.29,0,438.6
E0860,2025,1,0,Industria,Micro,3.29,0,675.7
E0861,2022,0,1,Industria,Media,64.22,1,726.7
E0861,2025,1,1,Industria,Media,64.22,1,1011.2
E0862,2022,0,1,Agropecuaria,Media,68.7,1,712.7
E0862,2025,1,1,Agropecuaria,Media,68.7,1,1175.2
E0863,2022,0,0,Servicos,Pequena,8.83,0,555.8
E0863,2025,1,0,Servicos,Pequena,8.83,0,384.8
E0864,2022,0,1,Comercio,Media,17.92,1,750.2
E0864,2025,1,1,Comercio,Media,17.92,1,1216.0
E0865,2022,0,1,Servicos,Media,58.61,1,1047.1
E0865,2025,1,1,Servicos,Media,58.61,1,1592.8
E0866,2022,0,1,Industria,Pequena,8.23,0,830.8
E0866,2025,1,1,Industria,Pequena,8.23,0,1255.7
E0867,2022,0,0,Industria,Micro,1.19,0,261.3
E0867,2025,1,0,Industria,Micro,1.19,0,388.2
E0868,2022,0,0,Servicos,Pequena,9.84,0,367.6
E0868,2025,1,0,Servicos,Pequena,9.84,0,639.2
E0869,2022,0,1,Agropecuaria,Media,87.7,1,1001.6
E0869,2025,1,1,Agropecuaria,Media,87.7,1,1111.6
E0870,2022,0,1,Comercio,Pequena,6.94,0,756.7
E0870,2025,1,1,Comercio,Pequena,6.94,0,1136.5
E0871,2022,0,0,Servicos,Micro,3.91,0,401.1
E0871,2025,1,0,Servicos,Micro,3.91,0,679.6
E0872,2022,0,0,Comercio,Media,45.94,0,565.4
E0872,2025,1,0,Comercio,Media,45.94,0,781.9
E0873,2022,0,0,Agroindustria,Pequena,8.42,0,481.4
E0873,2025,1,0,Agroindustria,Pequena,8.42,0,579.5
E0874,2022,0,0,Industria,Micro,1.3,0,213.4
E0874,2025,1,0,Industria,Micro,1.3,0,436.0
E0875,2022,0,1,Servicos,Media,80.78,1,1071.4
E0875,2025,1,1,Servicos,Media,80.78,1,1335.3
E0876,2022,0,1,Servicos,Media,62.25,1,1176.7
E0876,2025,1,1,Servicos,Media,62.25,1,1463.9
E0877,2022,0,0,Agroindustria,Micro,0.55,0,205.1
E0877,2025,1,0,Agroindustria,Micro,0.55,0,535.9
E0878,2022,0,0,Agroindustria,Media,64.04,0,805.1
E0878,2025,1,0,Agroindustria,Media,64.04,0,926.0
E0879,2022,0,0,Servicos,Micro,1.33,0,395.9
E0879,2025,1,0,Servicos,Micro,1.33,0,571.9
E0880,2022,0,1,Industria,Media,22.77,1,926.2
E0880,2025,1,1,Industria,Media,22.77,1,1313.3
E0881,2022,0,0,Agropecuaria,Pequena,13.87,0,624.3
E0881,2025,1,0,Agropecuaria,Pequena,13.87,0,862.0
E0882,2022,0,1,Industria,Media,62.66,1,885.2
E0882,2025,1,1,Industria,Media,62.66,1,1280.5
E0883,2022,0,1,Comercio,Media,17.73,1,788.0
E0883,2025,1,1,Comercio,Media,17.73,1,1066.5
E0884,2022,0,0,Agroindustria,Micro,4.35,0,304.3
E0884,2025,1,0,Agroindustria,Micro,4.35,0,359.0
E0885,2022,0,0,Agropecuaria,Micro,2.97,0,387.9
E0885,2025,1,0,Agropecuaria,Micro,2.97,0,439.9
E0886,2022,0,0,Industria,Media,63.41,1,825.1
E0886,2025,1,0,Industria,Media,63.41,1,1132.7
E0887,2022,0,1,Comercio,Micro,4.45,0,236.1
E0887,2025,1,1,Comercio,Micro,4.45,0,380.4
E0888,2022,0,0,Agroindustria,Micro,4.69,0,217.7
E0888,2025,1,0,Agroindustria,Micro,4.69,0,342.4
E0889,2022,0,0,Agroindustria,Media,85.54,1,542.1
E0889,2025,1,0,Agroindustria,Media,85.54,1,741.8
E0890,2022,0,0,Industria,Micro,4.73,0,502.5
E0890,2025,1,0,Industria,Micro,4.73,0,592.2
E0891,2022,0,1,Agropecuaria,Media,54.15,1,799.8
E0891,2025,1,1,Agropecuaria,Media,54.15,1,938.1
E0892,2022,0,1,Comercio,Media,26.77,1,913.6
E0892,2025,1,1,Comercio,Media,26.77,1,1150.0
E0893,2022,0,0,Servicos,Pequena,9.14,0,753.2
E0893,2025,1,0,Servicos,Pequena,9.14,0,656.6
E0894,2022,0,0,Servicos,Pequena,14.51,0,753.2
E0894,2025,1,0,Servicos,Pequena,14.51,0,977.0
E0895,2022,0,1,Servicos,Media,45.69,1,1330.6
E0895,2025,1,1,Servicos,Media,45.69,1,1755.1
E0896,2022,0,1,Comercio,Media,43.51,0,701.1
E0896,2025,1,1,Comercio,Media,43.51,0,1190.5
E0897,2022,0,0,Agropecuaria,Media,66.76,1,979.1
